transaction_id,account_id,transaction_type,amount,balance_after,transaction_date,channel,merchant,description
272,13161,Credit,1146.4,319859.56,2023-03-21 06:02:32.530320,Online,Merchant_89,Transaction_272
273,11850,Credit,2922.14,349726.32,2025-08-28 06:02:32.530324,UPI,Merchant_97,Transaction_273
274,5362,Credit,9118.66,245606.29,2021-11-25 06:02:32.530327,UPI,Merchant_254,Transaction_274
275,14845,Credit,309.48,171518.33,2025-06-21 06:02:32.530331,UPI,Merchant_466,Transaction_275
276,14310,Credit,4704.05,127457.61,2025-03-20 06:02:32.530334,ATM,,Transaction_276
277,6808,Debit,4241.64,192387.84,2023-04-19 06:02:32.530338,Branch,Merchant_358,Transaction_277
278,13079,Credit,1559.65,257686.47,2026-04-10 06:02:32.530341,ATM,Merchant_495,Transaction_278
279,4079,Debit,3237.97,410649.68,2025-07-15 06:02:32.530345,UPI,Merchant_45,Transaction_279
280,4016,Credit,8832.47,351104.31,2020-12-19 06:02:32.530348,UPI,,Transaction_280
281,5681,Debit,5290.39,58584.54,2025-11-20 06:02:32.530352,Online,Merchant_159,Transaction_281
282,8067,Debit,4195.35,357191.52,2024-06-30 06:02:32.530355,Branch,Merchant_276,Transaction_282
283,8002,Debit,4173.13,377914.21,2021-05-23 06:02:32.530359,Online,Merchant_43,Transaction_283
284,6055,Credit,8687.78,263167.7,2025-08-22 06:02:32.530363,Branch,Merchant_161,Transaction_284
285,11490,Debit,8889.32,340255.81,2023-06-21 06:02:32.530366,Online,Merchant_75,Transaction_285
286,10001,Credit,6841.95,320825.39,2025-03-22 06:02:32.530369,ATM,Merchant_457,Transaction_286
287,10089,Debit,459.49,248584.41,2023-06-17 06:02:32.530373,UPI,Merchant_42,Transaction_287
288,2256,Credit,980.91,225228.54,2025-10-26 06:02:32.530386,Online,Merchant_50,Transaction_288
289,5645,Credit,6380.93,144278.97,2024-03-13 06:02:32.530390,Branch,Merchant_78,Transaction_289
290,11004,Debit,6864.79,137598.25,2022-12-15 06:02:32.530394,UPI,Merchant_359,Transaction_290
291,5684,Credit,411.49,444106.64,2020-12-22 06:02:32.530397,Online,Merchant_467,Transaction_291
292,11646,Debit,4343.7,16345.54,2022-09-21 06:02:32.530401,UPI,Merchant_320,Transaction_292
293,10186,Credit,5773.76,485825.57,2023-04-11 06:02:32.530405,Online,Merchant_300,Transaction_293
294,13660,Debit,6980.93,240782.2,2021-08-22 06:02:32.530408,Online,Merchant_488,Transaction_294
295,512,Debit,236.43,179636.01,2025-05-12 06:02:32.530412,Branch,,Transaction_295
296,9880,Credit,3214.26,495003.96,2024-05-27 06:02:32.530415,ATM,Merchant_198,Transaction_296
297,1471,Credit,9842.08,229641.84,2025-12-11 06:02:32.530419,ATM,Merchant_468,Transaction_297
298,13385,Debit,2776.52,85230.98,2021-01-07 06:02:32.530423,Online,Merchant_402,Transaction_298
299,6605,Debit,9635.84,157745.64,2021-07-13 06:02:32.530427,ATM,Merchant_47,Transaction_299
300,2043,Credit,8857.7,413913.47,2025-04-24 06:02:32.530430,ATM,Merchant_57,Transaction_300
301,10806,Credit,4666.75,425764.46,2022-06-12 06:02:32.530434,Online,Merchant_477,Transaction_301
302,5745,Credit,3785.23,74782.14,2021-06-23 06:02:32.530438,UPI,Merchant_87,Transaction_302
303,10954,Debit,3206.87,428632.41,2025-04-22 06:02:32.530442,Online,,Transaction_303
304,6680,Debit,9865.03,163065.34,2021-09-25 06:02:32.530446,ATM,Merchant_268,Transaction_304
305,11364,Credit,5545.68,304887.06,2022-12-29 06:02:32.530449,Online,Merchant_281,Transaction_305
306,12651,Debit,1423.24,289611.13,2024-08-06 06:02:32.530458,Online,Merchant_357,Transaction_306
307,7194,Credit,4578.5,410059.89,2023-06-18 06:02:32.530462,Branch,Merchant_221,Transaction_307
308,3029,Debit,1933.64,298821.98,2022-10-31 06:02:32.530466,UPI,Merchant_172,Transaction_308
309,3079,Credit,6934.97,453446.2,2021-07-04 06:02:32.530470,UPI,Merchant_191,Transaction_309
310,12214,Credit,9254.65,13209.82,2021-07-30 06:02:32.530474,Branch,,Transaction_310
311,10569,Debit,9396.98,188060.41,2022-07-28 06:02:32.530477,Online,Merchant_358,Transaction_311
312,3847,Credit,4633.17,418828.4,2022-05-25 06:02:32.530481,Online,,Transaction_312
313,7986,Debit,2888.69,406268.64,2021-11-22 06:02:32.530484,ATM,Merchant_357,Transaction_313
314,4882,Debit,4663.46,220075.66,2021-08-21 06:02:32.530488,UPI,,Transaction_314
315,10289,Credit,2384.52,484916.79,2021-07-07 06:02:32.530492,Branch,Merchant_211,Transaction_315
316,5314,Debit,6305.94,428378.69,2023-06-29 06:02:32.530495,UPI,Merchant_464,Transaction_316
317,4823,Credit,2536.24,351387.45,2023-08-31 06:02:32.530499,ATM,Merchant_290,Transaction_317
318,856,Debit,1045.78,161405.54,2025-05-01 06:02:32.530502,Online,Merchant_187,Transaction_318
319,7024,Debit,4797.08,247103.98,2024-04-05 06:02:32.530506,Online,Merchant_27,Transaction_319
320,5814,Debit,174.62,494485.98,2024-11-21 06:02:32.530510,ATM,Merchant_162,Transaction_320
321,11765,Credit,6027.73,399502.12,2023-01-08 06:02:32.530514,Online,,Transaction_321
322,146,Debit,702.07,424142.46,2020-12-17 06:02:32.530518,Online,Merchant_215,Transaction_322
323,4207,Debit,9576.65,323393.59,2025-11-05 06:02:32.530521,Online,Merchant_431,Transaction_323
324,5910,Credit,7996.02,163651.04,2022-04-14 06:02:32.530525,Online,Merchant_30,Transaction_324
325,6562,Debit,7379.25,111025.28,2026-02-06 06:02:32.530531,Online,Merchant_35,Transaction_325
326,9965,Debit,8014.71,465985.81,2021-06-02 06:02:32.530535,Online,Merchant_95,Transaction_326
327,13723,Debit,4014.72,243826.98,2023-06-08 06:02:32.530539,Branch,Merchant_76,Transaction_327
328,9116,Debit,6389.77,247054.16,2021-10-23 06:02:32.530543,Online,Merchant_215,Transaction_328
329,14383,Credit,2172.91,10639.16,2023-07-27 06:02:32.530547,UPI,,Transaction_329
330,10531,Debit,9803.38,213108.81,2026-01-13 06:02:32.530550,Online,,Transaction_330
331,5764,Debit,5575.81,459643.02,2021-12-24 06:02:32.530553,Online,Merchant_362,Transaction_331
332,12032,Debit,6033.95,6919.66,2022-09-15 06:02:32.530557,ATM,Merchant_144,Transaction_332
333,12176,Credit,5594.35,145671.4,2021-03-11 06:02:32.530560,Branch,Merchant_64,Transaction_333
334,893,Debit,8562.33,103790.07,2022-01-23 06:02:32.530564,UPI,Merchant_379,Transaction_334
335,7281,Credit,6214.6,384665.8,2025-11-07 06:02:32.530568,UPI,Merchant_115,Transaction_335
336,745,Debit,8268.79,288548.88,2022-10-09 06:02:32.530572,Branch,Merchant_305,Transaction_336
337,7614,Debit,9281.39,188179.22,2020-11-08 06:02:32.530575,ATM,,Transaction_337
338,718,Debit,661.64,460730.24,2023-01-21 06:02:32.530578,ATM,Merchant_298,Transaction_338
339,4755,Debit,9955.36,117169.06,2024-01-29 06:02:32.530582,ATM,,Transaction_339
340,8485,Debit,8966.66,285706.78,2022-02-06 06:02:32.530585,Online,Merchant_388,Transaction_340
341,12544,Debit,1895.27,385601.94,2023-12-09 06:02:32.530589,Online,,Transaction_341
342,2989,Credit,6081.96,351754.32,2021-03-20 06:02:32.530592,Online,Merchant_153,Transaction_342
343,2260,Debit,7000.62,102946.6,2023-09-13 06:02:32.530603,Branch,Merchant_197,Transaction_343
344,8294,Credit,5068.82,6153.21,2026-04-20 06:02:32.530607,Online,Merchant_213,Transaction_344
345,10766,Debit,1009.57,36875.96,2021-07-17 06:02:32.530611,Branch,Merchant_233,Transaction_345
346,10634,Credit,3230.71,431714.21,2025-07-03 06:02:32.530614,Branch,,Transaction_346
347,3401,Debit,9262.0,385782.58,2022-04-26 06:02:32.530618,UPI,,Transaction_347
348,8834,Debit,7692.32,171474.13,2023-09-21 06:02:32.530621,UPI,Merchant_260,Transaction_348
349,7358,Credit,7323.36,179541.06,2024-06-13 06:02:32.530624,ATM,Merchant_147,Transaction_349
350,12305,Credit,4205.51,461846.94,2021-09-08 06:02:32.530628,ATM,Merchant_220,Transaction_350
351,732,Credit,9969.93,30634.26,2025-01-26 06:02:32.530632,Branch,,Transaction_351
352,4131,Credit,1962.71,455914.06,2023-11-24 06:02:32.530635,ATM,Merchant_495,Transaction_352
353,2126,Debit,7031.43,480259.86,2025-11-01 06:02:32.530639,Online,Merchant_301,Transaction_353
354,12733,Credit,3846.98,57188.22,2023-01-17 06:02:32.530643,Branch,,Transaction_354
355,1563,Debit,1316.1,362363.87,2021-11-22 06:02:32.530646,ATM,Merchant_195,Transaction_355
356,6763,Debit,438.57,146580.99,2024-11-28 06:02:32.530650,ATM,Merchant_386,Transaction_356
357,523,Credit,9674.3,62818.62,2026-01-14 06:02:32.530654,Online,Merchant_498,Transaction_357
358,5043,Debit,8053.87,369966.93,2024-03-24 06:02:32.530658,UPI,Merchant_400,Transaction_358
359,176,Credit,8150.9,329424.4,2022-07-11 06:02:32.530661,Branch,Merchant_198,Transaction_359
360,9291,Credit,8403.37,397906.93,2022-08-19 06:02:32.530665,Online,Merchant_39,Transaction_360
361,7699,Debit,9981.96,138922.82,2022-04-23 06:02:32.530671,ATM,Merchant_310,Transaction_361
362,2593,Credit,3488.19,284952.74,2026-02-07 06:02:32.530675,ATM,Merchant_406,Transaction_362
363,2941,Debit,4983.68,410396.49,2022-06-26 06:02:32.530678,Online,Merchant_385,Transaction_363
364,8005,Debit,9643.38,375966.04,2023-04-24 06:02:32.530682,ATM,,Transaction_364
365,14039,Debit,1705.84,247607.77,2021-12-16 06:02:32.530685,Online,Merchant_9,Transaction_365
366,8648,Credit,8842.74,45721.23,2021-04-20 06:02:32.530689,ATM,Merchant_392,Transaction_366
367,6845,Debit,3988.55,50671.53,2024-06-23 06:02:32.530693,UPI,Merchant_124,Transaction_367
368,1447,Credit,8579.59,229984.82,2024-07-17 06:02:32.530696,ATM,Merchant_236,Transaction_368
369,13766,Debit,3587.92,108003.51,2021-10-18 06:02:32.530700,Branch,Merchant_134,Transaction_369
370,12745,Debit,8870.31,468449.41,2026-01-15 06:02:32.530704,Online,Merchant_95,Transaction_370
371,11812,Debit,1589.98,439031.51,2022-06-28 06:02:32.530707,UPI,,Transaction_371
372,3537,Debit,4622.09,367185.28,2023-07-10 06:02:32.530710,UPI,Merchant_129,Transaction_372
373,6670,Credit,8516.08,455501.54,2022-11-16 06:02:32.530714,Online,Merchant_75,Transaction_373
374,4665,Credit,1080.17,105843.46,2021-02-18 06:02:32.530718,Online,Merchant_332,Transaction_374
375,10196,Credit,1516.98,179129.11,2025-03-04 06:02:32.530721,Online,Merchant_176,Transaction_375
376,4079,Debit,169.6,85368.54,2025-05-28 06:02:32.530725,Online,Merchant_488,Transaction_376
377,5949,Debit,3459.07,141282.07,2022-05-24 06:02:32.530729,ATM,Merchant_53,Transaction_377
378,10213,Credit,6860.72,206717.73,2024-06-24 06:02:32.530732,Online,Merchant_212,Transaction_378
379,1151,Debit,5341.31,191263.8,2023-08-22 06:02:32.530736,Branch,,Transaction_379
380,10831,Credit,5580.85,132004.47,2025-06-15 06:02:32.530739,UPI,Merchant_172,Transaction_380
381,4044,Credit,125.46,108391.43,2025-05-08 06:02:32.530742,ATM,Merchant_369,Transaction_381
382,11121,Credit,8317.91,396745.61,2023-11-15 06:02:32.530746,ATM,,Transaction_382
383,10842,Debit,5204.77,348379.43,2021-02-03 06:02:32.530749,ATM,Merchant_348,Transaction_383
384,541,Debit,6651.4,434967.03,2021-11-30 06:02:32.530752,UPI,,Transaction_384
385,5495,Credit,951.88,258802.87,2024-02-16 06:02:32.530755,Branch,Merchant_441,Transaction_385
386,8572,Credit,4978.52,175882.88,2023-12-14 06:02:32.530759,Online,Merchant_398,Transaction_386
387,10049,Credit,376.75,116011.8,2024-08-24 06:02:32.530762,Branch,Merchant_127,Transaction_387
388,13712,Debit,1552.7,48064.6,2024-06-30 06:02:32.530766,ATM,Merchant_271,Transaction_388
389,4843,Debit,7401.76,360782.56,2022-01-06 06:02:32.530770,Branch,Merchant_472,Transaction_389
390,14439,Debit,3714.29,213700.92,2023-02-14 06:02:32.530774,Branch,,Transaction_390
391,463,Credit,3258.81,68082.95,2023-03-05 06:02:32.530777,UPI,Merchant_187,Transaction_391
392,3446,Credit,1467.0,152026.15,2025-12-23 06:02:32.530781,ATM,,Transaction_392
393,6157,Debit,7884.21,488859.87,2021-10-30 06:02:32.530784,UPI,Merchant_88,Transaction_393
394,9558,Credit,1466.26,319278.08,2023-09-15 06:02:32.530788,UPI,Merchant_274,Transaction_394
395,4277,Debit,5915.27,464405.93,2022-11-01 06:02:32.530791,Online,Merchant_181,Transaction_395
396,14417,Debit,1682.85,402049.51,2024-08-21 06:02:32.530795,Branch,Merchant_485,Transaction_396
397,7738,Debit,8143.01,104148.19,2025-04-19 06:02:32.530798,UPI,Merchant_330,Transaction_397
398,320,Debit,5864.47,82417.45,2021-12-22 06:02:32.530802,Branch,,Transaction_398
399,5575,Credit,9111.14,483198.65,2022-04-27 06:02:32.530805,Online,,Transaction_399
400,12008,Debit,8040.76,210367.11,2025-08-22 06:02:32.530808,UPI,Merchant_30,Transaction_400
401,10467,Credit,8563.67,460628.99,2024-09-07 06:02:32.530812,Branch,Merchant_140,Transaction_401
402,6221,Credit,9985.29,122465.26,2020-11-01 06:02:32.530816,Branch,Merchant_181,Transaction_402
403,14918,Debit,7808.82,151053.89,2022-02-26 06:02:32.530820,ATM,Merchant_227,Transaction_403
404,10982,Debit,7981.0,329979.26,2024-10-05 06:02:32.530823,ATM,,Transaction_404
405,9836,Credit,521.48,158770.52,2022-12-30 06:02:32.530826,UPI,Merchant_202,Transaction_405
406,11884,Debit,7679.52,137989.67,2026-04-02 06:02:32.530830,ATM,Merchant_220,Transaction_406
407,6768,Debit,4100.41,464235.45,2026-04-05 06:02:32.530834,Online,Merchant_200,Transaction_407
408,13697,Credit,728.22,63875.0,2023-07-17 06:02:32.530841,Branch,,Transaction_408
409,1327,Credit,6590.1,111868.11,2025-04-08 06:02:32.530844,Branch,,Transaction_409
410,2717,Debit,2533.1,342443.5,2025-05-19 06:02:32.530847,Online,Merchant_100,Transaction_410
411,8896,Credit,3580.97,20945.39,2022-11-06 06:02:32.530851,Online,Merchant_82,Transaction_411
412,8257,Credit,4894.44,117888.33,2025-07-31 06:02:32.530855,Branch,Merchant_223,Transaction_412
413,10322,Debit,4330.0,444497.0,2023-05-30 06:02:32.530859,UPI,Merchant_344,Transaction_413
414,1386,Credit,8430.53,356728.52,2023-09-27 06:02:32.530862,Online,Merchant_31,Transaction_414
415,4064,Credit,5583.61,203227.74,2025-01-04 06:02:32.530865,ATM,,Transaction_415
416,7980,Credit,2395.28,281105.99,2022-09-03 06:02:32.530869,Branch,Merchant_419,Transaction_416
417,1415,Debit,5359.49,289570.49,2023-04-23 06:02:32.530872,UPI,Merchant_213,Transaction_417
418,12066,Credit,5546.97,441710.8,2022-07-30 06:02:32.530876,ATM,Merchant_66,Transaction_418
419,6935,Debit,6239.81,125397.19,2020-12-04 06:02:32.530879,UPI,,Transaction_419
420,13335,Credit,4607.4,321920.9,2023-11-01 06:02:32.530883,Online,Merchant_308,Transaction_420
421,14468,Debit,3116.69,286357.39,2024-10-04 06:02:32.530886,UPI,Merchant_179,Transaction_421
422,5827,Debit,1574.56,468135.11,2025-04-26 06:02:32.530890,ATM,Merchant_223,Transaction_422
423,12173,Debit,9517.75,388149.95,2023-10-11 06:02:32.530894,Branch,,Transaction_423
424,13555,Credit,9514.92,487401.19,2023-03-28 06:02:32.530897,Online,Merchant_350,Transaction_424
425,7174,Credit,5981.88,29647.94,2023-02-04 06:02:32.530900,Online,Merchant_416,Transaction_425
426,1371,Credit,5488.15,9102.27,2023-11-21 06:02:32.530904,Branch,Merchant_54,Transaction_426
427,13383,Debit,1211.73,443692.7,2025-12-10 06:02:32.530907,Branch,Merchant_268,Transaction_427
428,10786,Credit,9529.41,413192.45,2025-06-06 06:02:32.530911,ATM,,Transaction_428
429,7643,Credit,4438.27,420860.39,2021-04-30 06:02:32.530914,ATM,,Transaction_429
430,12496,Credit,8368.61,484649.13,2025-04-28 06:02:32.530917,Online,Merchant_82,Transaction_430
431,11706,Debit,1634.02,95209.16,2023-11-07 06:02:32.530921,ATM,Merchant_92,Transaction_431
432,11188,Debit,3672.2,39941.84,2023-12-12 06:02:32.530925,ATM,Merchant_98,Transaction_432
433,6353,Credit,1820.02,464057.44,2025-07-07 06:02:32.530929,Branch,Merchant_204,Transaction_433
434,4351,Debit,3815.69,342275.67,2025-12-30 06:02:32.530933,ATM,Merchant_211,Transaction_434
435,4548,Credit,9773.02,388905.3,2025-07-13 06:02:32.530937,Online,Merchant_360,Transaction_435
436,4352,Credit,8726.79,399321.08,2023-11-03 06:02:32.530941,ATM,Merchant_42,Transaction_436
437,6530,Debit,3131.95,36310.74,2024-08-10 06:02:32.530945,Branch,Merchant_88,Transaction_437
438,1850,Credit,1732.29,250778.97,2025-02-08 06:02:32.530948,Online,Merchant_428,Transaction_438
439,7713,Debit,4018.35,436002.45,2025-12-21 06:02:32.530953,Online,,Transaction_439
440,2395,Credit,3694.53,466288.83,2025-01-23 06:02:32.530956,ATM,Merchant_107,Transaction_440
441,2238,Debit,9556.14,25724.67,2024-03-31 06:02:32.530959,Online,Merchant_277,Transaction_441
442,598,Debit,1786.21,18002.2,2020-11-30 06:02:32.530963,ATM,,Transaction_442
443,3623,Debit,9269.91,207584.42,2024-04-27 06:02:32.530967,Branch,Merchant_241,Transaction_443
444,14908,Credit,8112.65,298144.15,2025-08-02 06:02:32.530971,UPI,,Transaction_444
445,8531,Credit,342.58,322456.57,2022-04-06 06:02:32.530974,UPI,Merchant_483,Transaction_445
446,142,Debit,6724.03,360301.0,2023-11-23 06:02:32.530977,Online,Merchant_421,Transaction_446
447,8849,Credit,7891.0,301059.31,2025-02-15 06:02:32.530981,UPI,Merchant_19,Transaction_447
448,3687,Debit,1945.12,154672.04,2024-09-05 06:02:32.530984,ATM,Merchant_371,Transaction_448
449,6361,Credit,5903.08,474891.01,2025-01-28 06:02:32.530988,UPI,Merchant_326,Transaction_449
450,6869,Debit,4135.77,396345.19,2020-12-03 06:02:32.530991,Online,,Transaction_450
451,12229,Credit,1427.42,153787.98,2022-04-19 06:02:32.530995,UPI,Merchant_13,Transaction_451
452,8511,Debit,6086.01,291864.02,2022-06-18 06:02:32.530998,ATM,Merchant_238,Transaction_452
453,432,Credit,586.96,384575.79,2025-01-11 06:02:32.531001,Online,Merchant_30,Transaction_453
454,6338,Debit,2060.12,216222.2,2024-01-18 06:02:32.531005,Branch,,Transaction_454
455,5261,Debit,8584.41,163548.39,2024-09-14 06:02:32.531008,ATM,Merchant_381,Transaction_455
456,1472,Debit,1049.77,235418.19,2021-06-14 06:02:32.531012,Online,Merchant_477,Transaction_456
457,14698,Debit,7625.66,9155.63,2022-02-08 06:02:32.531015,Branch,Merchant_282,Transaction_457
458,10580,Credit,3981.98,188671.81,2023-03-28 06:02:32.531020,Branch,Merchant_354,Transaction_458
459,10745,Credit,8158.07,279108.87,2026-02-10 06:02:32.531023,ATM,,Transaction_459
460,8875,Debit,6980.79,147716.34,2024-01-22 06:02:32.531026,UPI,Merchant_13,Transaction_460
461,7909,Credit,8515.5,475682.05,2026-02-27 06:02:32.531030,UPI,Merchant_258,Transaction_461
462,14633,Credit,9272.07,386289.92,2026-03-29 06:02:32.531033,Online,Merchant_413,Transaction_462
463,8370,Debit,2749.78,184630.93,2021-09-22 06:02:32.531037,ATM,Merchant_260,Transaction_463
464,10534,Credit,787.1,240517.19,2022-01-23 06:02:32.531040,Branch,Merchant_108,Transaction_464
465,6415,Credit,4041.59,51749.21,2022-06-13 06:02:32.531043,Branch,,Transaction_465
466,4653,Credit,4788.51,482143.03,2025-09-23 06:02:32.531047,ATM,Merchant_302,Transaction_466
467,1747,Debit,5986.51,154189.84,2020-12-13 06:02:32.531051,Online,Merchant_494,Transaction_467
468,6131,Credit,3658.26,186855.47,2022-02-04 06:02:32.531054,ATM,,Transaction_468
469,9671,Debit,13.63,421006.68,2023-07-21 06:02:32.531057,Online,Merchant_287,Transaction_469
470,2652,Debit,7190.1,364935.18,2021-12-09 06:02:32.531061,Branch,Merchant_385,Transaction_470
471,8827,Credit,9550.37,464242.44,2025-10-02 06:02:32.531064,ATM,,Transaction_471
472,3467,Debit,8722.76,344622.2,2026-04-01 06:02:32.531067,Branch,Merchant_357,Transaction_472
473,3426,Debit,5016.93,132354.38,2022-08-17 06:02:32.531071,UPI,Merchant_196,Transaction_473
474,5765,Credit,6696.55,191835.36,2024-02-20 06:02:32.531074,Online,Merchant_427,Transaction_474
475,6312,Credit,5868.19,289245.2,2022-07-24 06:02:32.531078,ATM,Merchant_124,Transaction_475
476,12739,Debit,8697.22,70726.93,2023-09-03 06:02:32.531081,ATM,Merchant_224,Transaction_476
477,3977,Debit,1514.31,44424.72,2024-01-06 06:02:32.531084,ATM,Merchant_120,Transaction_477
478,2040,Debit,1227.52,384231.42,2021-11-22 06:02:32.531088,ATM,Merchant_455,Transaction_478
479,4733,Credit,3875.96,103586.41,2022-03-08 06:02:32.531092,Branch,Merchant_252,Transaction_479
480,4648,Credit,363.65,268333.8,2026-02-16 06:02:32.531095,UPI,Merchant_429,Transaction_480
481,6041,Credit,2509.99,114635.73,2021-07-26 06:02:32.531099,ATM,,Transaction_481
482,422,Debit,2125.12,10976.77,2022-05-10 06:02:32.531102,UPI,Merchant_315,Transaction_482
483,9799,Debit,6141.26,492396.94,2025-03-29 06:02:32.531105,UPI,,Transaction_483
484,6242,Debit,9146.65,111980.93,2021-12-26 06:02:32.531108,UPI,Merchant_393,Transaction_484
485,6886,Credit,2028.28,72844.41,2021-07-10 06:02:32.531112,UPI,Merchant_173,Transaction_485
486,10367,Credit,1395.71,370384.52,2020-12-15 06:02:32.531115,Branch,Merchant_76,Transaction_486
487,6631,Debit,8625.69,253955.19,2026-01-04 06:02:32.531118,UPI,Merchant_416,Transaction_487
488,1748,Debit,5232.95,476232.82,2024-11-21 06:02:32.531122,Branch,,Transaction_488
489,6224,Debit,5011.63,273714.6,2023-03-15 06:02:32.531125,Branch,Merchant_289,Transaction_489
490,14078,Credit,7899.41,40159.08,2023-07-31 06:02:32.531129,ATM,Merchant_430,Transaction_490
