account_id,customer_id,branch_id,account_type,account_status,balance,opened_date,closed_date
433,10293,21,Current,Inactive,126457.33,2024-04-28,2026-01-31
434,3848,32,Salary,Closed,172099.01,2024-03-15,2025-01-06
435,12123,58,Current,Closed,66902.41,2023-03-06,2025-01-23
436,8996,20,Savings,Active,27922.73,2025-03-18,2026-04-11
437,8692,41,Salary,Active,338489.26,2025-11-28,2025-04-22
438,3332,24,Savings,Inactive,252851.61,2023-03-24,2026-03-03
439,10914,93,Savings,Active,474152.91,2022-11-09,2026-01-25
440,3492,56,Current,Closed,327459.19,2021-12-16,2026-01-03
441,1733,37,Salary,Closed,63611.92,2023-10-23,2026-02-25
442,12151,68,Current,Inactive,325602.73,2020-11-26,2025-03-08
443,14108,47,Savings,Closed,405960.15,2024-09-11,2025-12-26
444,1606,78,Savings,Active,475871.88,2023-11-02,2024-12-21
445,9665,24,Savings,Inactive,453704.24,2023-03-27,2025-03-18
446,12176,2,Salary,Inactive,341611.57,2025-11-07,2025-11-05
447,6674,26,Salary,Inactive,444677.96,2025-07-20,2025-01-14
448,7122,72,Salary,Closed,201236.4,2021-07-13,2025-01-16
449,5328,50,Current,Inactive,107180.39,2021-09-03,2025-11-01
450,14309,100,Salary,Inactive,27244.36,2025-12-23,2026-01-13
451,8743,38,Salary,Active,165546.12,2022-04-26,
452,5546,52,Current,Closed,373226.16,2020-11-07,
453,13125,73,Savings,Inactive,413016.18,2023-12-25,2025-12-10
454,9832,82,Salary,Inactive,294966.45,2022-10-21,2025-06-15
455,5652,51,Current,Closed,463624.57,2025-08-01,2026-02-18
456,8403,80,Current,Active,181305.66,2024-10-20,2025-07-27
457,6020,67,Salary,Closed,254081.12,2026-04-23,2025-08-03
458,13068,83,Salary,Active,377708.56,2021-10-28,2025-07-31
459,5017,48,Savings,Inactive,164725.4,2024-10-18,2025-07-02
460,7620,88,Salary,Closed,490152.69,2023-03-17,
461,9715,42,Current,Closed,276249.17,2024-03-21,2025-10-25
462,1347,32,Current,Closed,1868.78,2022-07-19,2025-05-01
463,12386,24,Current,Active,392338.78,2024-06-07,2025-12-27
464,11665,6,Current,Inactive,143001.15,2022-01-26,
465,13022,81,Current,Inactive,353164.28,2026-02-23,
466,12523,30,Current,Inactive,323514.39,2021-09-15,2025-03-29
467,11284,30,Salary,Inactive,82304.39,2024-05-28,2025-01-18
468,12478,1,Salary,Closed,17211.39,2023-11-04,2024-12-26
469,6632,32,Savings,Closed,268284.08,2022-02-14,2025-02-02
470,3743,7,Current,Active,66058.62,2023-09-05,
471,9216,89,Salary,Inactive,336282.07,2021-08-02,2025-03-19
472,445,30,Savings,Inactive,165851.29,2021-07-20,2025-01-13
473,2901,54,Salary,Inactive,179963.89,2024-04-12,2025-01-16
474,10655,83,Current,Inactive,418562.83,2022-12-02,2026-03-07
475,3617,6,Salary,Closed,223707.08,2023-12-27,2026-02-02
476,5978,65,Current,Inactive,8760.14,2023-04-15,2025-04-04
477,5067,99,Savings,Inactive,249116.66,2025-02-11,2026-02-09
478,8248,90,Salary,Inactive,338395.66,2024-12-18,2026-04-15
479,565,11,Current,Closed,321680.62,2023-01-09,2025-04-12
480,735,93,Savings,Closed,75469.3,2025-08-21,2025-12-06
481,13194,17,Current,Closed,335508.76,2025-12-29,2025-04-02
482,12458,89,Current,Inactive,360071.95,2022-07-19,2025-10-10
483,11170,83,Savings,Inactive,113817.7,2022-10-07,2025-07-31
484,8187,9,Savings,Closed,173298.58,2026-01-22,2025-02-21
485,781,98,Salary,Inactive,433701.66,2024-08-23,2026-04-04
486,6036,39,Salary,Active,14717.49,2021-02-22,2026-04-18
487,4820,18,Savings,Closed,472094.12,2022-12-18,
488,3856,59,Salary,Closed,410140.65,2023-11-24,2025-04-15
489,7404,4,Savings,Active,332899.45,2023-10-26,2025-06-05
490,1750,28,Savings,Closed,211468.66,2024-05-30,2026-01-21
491,3211,2,Salary,Closed,253189.44,2022-09-15,2025-10-28
492,9719,96,Salary,Active,314385.91,2022-11-29,2025-01-08
493,8889,82,Salary,Closed,215325.76,2023-07-28,
494,9040,79,Savings,Closed,259816.33,2022-03-06,
495,9229,38,Salary,Inactive,312367.9,2024-10-24,2025-10-22
496,10286,70,Savings,Active,323850.73,2022-04-13,2025-05-30
497,13604,59,Salary,Closed,8729.67,2023-08-17,2025-02-07
498,11880,52,Savings,Active,407484.98,2024-08-23,2025-06-12
499,14014,28,Salary,Closed,234585.21,2024-08-29,2026-03-07
500,14284,32,Savings,Inactive,129441.97,2024-12-02,
501,8529,47,Current,Inactive,303487.02,2022-02-11,2025-03-03
502,14932,59,Current,Active,349213.7,2025-08-22,2025-06-10
503,13579,63,Savings,Closed,151453.23,2020-11-25,2025-04-12
504,12762,93,Salary,Active,6437.65,2024-09-08,2025-09-03
505,10464,55,Current,Active,255945.75,2021-03-02,2025-11-17
506,8514,23,Current,Closed,463788.53,2021-12-30,2025-09-05
507,12236,100,Current,Inactive,74796.27,2025-05-21,2025-05-05
508,4030,13,Salary,Closed,415152.97,2022-04-25,2025-05-27
509,13386,35,Savings,Closed,213914.99,2023-06-13,2024-12-23
510,8341,2,Savings,Inactive,486572.97,2025-10-24,
511,4506,100,Current,Active,298438.26,2022-11-09,2025-11-18
512,10197,95,Savings,Closed,129661.95,2025-04-17,2026-04-14
513,11742,47,Salary,Active,463731.92,2022-01-23,2026-03-22
514,7560,76,Current,Inactive,308247.06,2020-11-10,2025-08-12
515,2831,51,Current,Inactive,332317.49,2024-12-21,2025-04-30
516,8396,3,Current,Closed,130454.99,2025-02-16,2025-10-28
517,2905,18,Salary,Closed,11915.9,2025-12-21,2025-07-01
518,5130,49,Savings,Inactive,484811.23,2024-05-24,2025-11-26
519,4526,39,Savings,Inactive,58850.66,2021-08-19,2026-01-05
520,2785,77,Current,Closed,305569.05,2024-12-22,2026-01-19
521,6298,40,Salary,Closed,222013.74,2023-12-08,
522,6067,31,Savings,Closed,387976.39,2026-01-14,2025-10-11
523,13663,87,Salary,Closed,310021.09,2022-08-13,2025-06-29
524,2377,49,Savings,Active,191234.13,2024-05-02,2025-02-23
525,14230,100,Salary,Active,237529.8,2025-03-05,2025-09-23
526,868,46,Salary,Closed,206326.87,2024-08-09,2026-02-11
527,6411,13,Savings,Active,308506.1,2022-04-17,2026-04-13
528,5296,36,Salary,Closed,104218.52,2022-11-30,2025-03-17
529,5211,56,Current,Active,329106.7,2025-12-21,2025-02-07
530,618,65,Savings,Closed,207907.97,2025-02-24,2025-01-25
531,8184,8,Current,Inactive,421346.18,2022-05-05,
532,9935,40,Salary,Closed,200154.21,2021-02-11,2024-12-13
533,8099,82,Savings,Active,132887.86,2023-03-09,
534,11324,42,Current,Inactive,244080.15,2020-12-13,2026-03-05
535,1752,29,Salary,Inactive,241628.96,2023-03-17,2025-03-20
536,8124,89,Salary,Inactive,42026.38,2021-10-19,2026-03-12
537,9567,64,Salary,Active,191871.78,2025-11-11,
538,10360,96,Savings,Closed,37529.65,2021-06-05,2025-01-27
539,5567,83,Salary,Active,467946.34,2025-10-09,2025-08-05
540,9877,95,Salary,Closed,377697.42,2024-09-02,
541,11252,17,Savings,Closed,487760.74,2021-07-06,2025-06-29
542,8182,84,Salary,Active,371994.96,2023-12-08,2025-03-06
543,5234,99,Current,Inactive,101808.05,2023-10-22,2025-02-02
544,3983,76,Current,Active,196487.3,2025-06-28,2025-04-07
545,5616,49,Salary,Active,55914.2,2024-02-04,
546,11577,71,Current,Active,267739.88,2024-08-21,2025-07-14
547,1714,17,Salary,Inactive,350021.2,2025-07-28,2025-05-28
548,2408,52,Current,Active,165065.52,2021-01-22,2025-09-15
549,5876,45,Savings,Closed,357773.22,2024-01-14,2025-11-24
550,3001,54,Salary,Inactive,207681.26,2023-12-25,2025-01-08
551,12936,69,Salary,Active,331953.53,2024-07-10,2025-10-08
552,13283,41,Savings,Active,59326.13,2024-01-15,
553,5460,59,Current,Closed,259893.73,2024-05-17,2026-02-25
554,1760,42,Current,Active,106508.39,2023-06-24,2025-05-14
555,3842,89,Current,Closed,44343.5,2025-04-28,
556,7892,22,Current,Active,104983.23,2025-08-27,2025-06-27
557,4623,29,Savings,Closed,225871.81,2021-11-21,2025-12-09
558,3413,27,Current,Active,351824.25,2021-02-02,2025-11-06
559,7177,42,Salary,Active,47033.69,2025-02-12,2024-12-21
560,2633,22,Current,Inactive,465851.34,2025-02-22,
561,9719,32,Savings,Closed,81701.1,2023-12-05,2026-03-04
562,12280,6,Salary,Closed,366689.76,2021-03-02,2026-02-24
563,12025,75,Current,Inactive,229371.59,2025-04-25,2025-01-06
564,12815,40,Salary,Active,65492.46,2022-10-15,
565,10532,2,Savings,Inactive,434530.85,2025-04-27,2025-08-20
566,5996,28,Current,Closed,486897.43,2022-09-02,2025-08-19
567,3726,18,Salary,Active,379555.93,2023-04-17,2025-06-29
568,9171,40,Salary,Inactive,163352.79,2025-11-17,
569,2245,53,Salary,Active,62404.6,2025-01-16,2025-02-28
570,1639,62,Current,Active,101571.01,2023-11-13,
571,7391,22,Salary,Closed,254864.26,2022-12-19,2025-05-28
572,5384,51,Savings,Inactive,414809.69,2024-12-09,2025-02-13
573,1074,27,Salary,Closed,162695.79,2022-12-14,2025-05-02
574,12755,44,Salary,Inactive,411737.68,2022-05-01,2025-08-17
575,5735,20,Savings,Inactive,22907.28,2023-07-03,2025-04-27
576,14644,33,Salary,Inactive,46996.77,2020-12-08,2025-10-07
577,3711,59,Salary,Active,321803.27,2025-11-08,2025-06-21
578,4353,85,Savings,Closed,293215.37,2023-11-28,2025-04-15
579,14021,57,Savings,Active,263104.39,2021-12-21,2026-01-23
580,1769,42,Current,Inactive,278210.16,2025-12-16,2025-02-12
581,4957,100,Current,Inactive,29671.1,2021-03-10,
582,5928,72,Current,Closed,466757.23,2021-04-04,2026-03-20
583,6178,68,Savings,Closed,306353.11,2023-09-01,2024-12-26
584,11621,27,Salary,Active,310127.1,2023-12-11,2025-01-01
585,1063,87,Salary,Inactive,496047.17,2025-12-29,
586,10321,92,Savings,Closed,7618.42,2024-03-01,2024-12-31
587,921,81,Savings,Active,357304.66,2021-05-19,2025-03-30
588,14997,47,Savings,Closed,374035.34,2024-01-13,2025-02-23
589,14119,17,Savings,Closed,498694.33,2021-02-26,2025-03-19
590,13860,22,Salary,Closed,387661.46,2025-07-29,2025-06-19
591,3384,22,Current,Active,217245.97,2024-06-29,2026-03-04
592,586,51,Current,Closed,71865.26,2023-06-10,2025-01-25
593,8956,45,Salary,Closed,118623.43,2023-04-04,2025-11-07
594,4471,71,Salary,Inactive,144822.63,2025-01-05,
595,6931,91,Current,Closed,46190.8,2026-01-06,
596,1186,99,Current,Closed,155169.31,2023-01-12,2025-11-28
597,11352,52,Current,Inactive,131273.27,2021-05-17,2025-02-12
598,1151,26,Current,Active,111911.01,2021-06-16,2026-04-21
599,9455,5,Salary,Inactive,91361.94,2021-10-18,2025-02-08
600,12187,53,Current,Closed,207579.27,2023-06-02,2025-02-23
601,516,1,Current,Closed,108490.03,2022-12-01,2025-06-13
602,12753,49,Savings,Inactive,15271.29,2024-11-23,2026-02-02
603,2182,39,Savings,Active,294902.0,2021-03-17,2026-04-09
604,4869,28,Savings,Inactive,334609.65,2023-11-19,2025-02-25
605,8288,21,Current,Active,278033.78,2020-12-17,2026-02-21
606,9875,46,Current,Closed,390366.42,2023-05-02,2026-02-26
607,3867,28,Savings,Inactive,223130.1,2025-03-08,
608,4915,72,Salary,Closed,128200.28,2026-03-15,
609,2538,29,Savings,Closed,156555.93,2023-06-29,
610,10404,65,Current,Inactive,115072.42,2023-05-29,
611,22,47,Current,Active,447560.29,2025-11-26,2025-02-18
612,9735,46,Salary,Inactive,305798.33,2025-03-27,2025-04-06
613,9928,44,Current,Closed,87005.95,2024-07-11,2024-12-30
614,10395,86,Salary,Active,125761.56,2024-04-28,2026-02-13
615,6050,94,Current,Active,140390.41,2025-03-08,2025-05-23
616,4550,16,Current,Closed,495586.59,2022-10-28,2025-01-29
617,7359,4,Salary,Active,123412.88,2021-03-27,2025-11-11
618,10719,5,Salary,Active,199945.95,2020-12-10,
619,7741,17,Savings,Inactive,439793.81,2022-01-04,2025-11-27
620,3430,62,Current,Inactive,397925.45,2021-11-21,2025-05-15
621,11105,15,Savings,Active,252307.14,2025-07-13,2025-03-25
622,10329,36,Current,Active,346438.38,2024-01-19,2025-07-31
623,12625,95,Salary,Active,38712.82,2021-07-17,2026-01-21
624,9381,93,Salary,Inactive,447957.29,2023-05-16,2025-10-01
625,8846,52,Savings,Inactive,171522.9,2024-12-24,2025-01-12
626,2290,60,Salary,Inactive,183285.46,2024-10-09,2025-01-01
627,1807,30,Current,Active,130661.35,2023-05-29,
628,3918,55,Current,Closed,355971.8,2021-05-04,2026-02-09
629,13613,71,Current,Active,72821.04,2026-01-22,2025-05-03
630,10447,46,Salary,Active,328411.32,2024-09-05,2025-02-05
631,8748,47,Salary,Active,230453.0,2023-01-08,2026-02-12
632,10769,7,Savings,Inactive,233737.38,2026-02-03,2025-12-07
633,3064,92,Current,Inactive,323434.88,2024-12-06,2025-10-11
634,2606,4,Salary,Active,211519.44,2022-12-08,2024-12-18
635,7383,99,Current,Inactive,17943.36,2022-12-10,2025-12-12
636,8655,57,Current,Closed,47490.91,2023-02-13,2025-04-20
637,4786,9,Current,Inactive,207916.69,2020-11-02,
638,3034,24,Savings,Active,330595.87,2022-08-09,
639,2609,80,Current,Closed,98613.2,2025-07-06,2025-09-17
640,9596,17,Salary,Closed,231227.97,2023-02-12,2025-08-10
641,11030,31,Current,Inactive,324475.4,2023-01-07,2025-09-24
642,8966,98,Salary,Active,281911.27,2022-03-10,2025-11-01
643,3543,48,Savings,Inactive,479136.88,2021-10-21,2025-08-03
644,13375,61,Savings,Active,377612.03,2022-08-18,
645,9743,99,Current,Inactive,166466.68,2025-06-09,2026-01-20
646,12823,24,Salary,Inactive,289960.89,2024-07-29,
647,5153,52,Salary,Closed,47207.29,2022-03-16,
648,14725,8,Current,Inactive,305778.9,2025-03-01,
649,3046,99,Savings,Inactive,212825.95,2022-09-08,
650,11608,49,Savings,Closed,42346.68,2023-11-27,2025-01-06
651,2311,89,Current,Inactive,81383.2,2024-03-03,2024-12-22
652,8323,34,Salary,Active,239350.09,2023-04-28,2026-02-20
653,14942,47,Current,Active,367711.75,2021-07-01,2025-03-26
654,13114,48,Salary,Inactive,422199.86,2023-03-28,2025-11-03
655,13812,24,Current,Inactive,98963.83,2021-09-26,
656,7076,30,Salary,Inactive,155079.87,2026-01-27,2025-04-06
657,7723,77,Savings,Closed,207770.83,2021-02-18,2025-10-12
658,276,39,Current,Active,378601.48,2022-02-10,2025-05-09
659,7014,5,Current,Closed,492911.38,2021-12-13,2025-02-05
660,7563,28,Salary,Inactive,472670.74,2022-07-04,2025-03-14
661,449,88,Salary,Closed,186331.91,2025-06-23,2025-05-18
662,14682,26,Savings,Closed,417101.54,2023-09-22,2025-08-05
663,4453,39,Current,Inactive,225386.79,2021-09-07,2025-10-07
664,13341,69,Salary,Inactive,282891.98,2021-03-28,2025-05-11
665,10356,71,Savings,Closed,479405.68,2021-01-18,2025-11-12
666,1048,79,Salary,Closed,400242.11,2020-11-05,2024-12-15
667,6480,74,Current,Active,284955.84,2021-07-16,2025-10-08
668,7714,14,Current,Active,493456.3,2021-01-30,2025-10-07
669,8938,19,Salary,Closed,60583.02,2021-06-14,2025-11-22
670,13409,30,Current,Active,6952.0,2025-06-25,
671,6498,66,Salary,Active,69307.68,2021-12-28,2026-03-11
672,1359,51,Savings,Inactive,492153.54,2023-05-31,2025-07-14
673,282,26,Current,Active,86561.21,2024-11-20,2026-01-27
674,5543,98,Savings,Closed,329956.44,2026-01-19,2025-07-29
675,1958,41,Current,Closed,333524.38,2021-12-07,
676,13513,37,Savings,Closed,370910.32,2025-11-24,2025-04-02
677,13117,79,Current,Closed,268050.0,2026-01-19,2025-01-02
678,10204,88,Current,Closed,453488.43,2023-11-24,2026-03-11
679,1074,69,Salary,Inactive,382523.93,2024-08-06,2025-01-18
680,2719,49,Salary,Inactive,218624.54,2025-04-15,2026-04-02
681,3150,66,Salary,Active,479574.88,2022-10-28,
682,7681,69,Current,Active,489426.48,2025-01-20,2025-07-14
683,5289,40,Savings,Closed,490843.7,2022-04-12,
684,1486,32,Savings,Closed,434780.56,2025-04-12,2025-09-29
685,2188,21,Current,Inactive,195573.72,2021-11-05,2025-08-10
686,1587,84,Salary,Active,196095.25,2026-04-07,2025-03-29
687,2948,22,Savings,Active,218871.86,2021-06-20,
688,12170,68,Salary,Active,294216.4,2023-06-04,2026-01-19
689,3119,60,Savings,Active,306374.85,2022-07-25,2025-09-03
690,9687,26,Salary,Active,34133.13,2021-01-25,2025-08-03
691,13143,50,Savings,Active,264189.16,2025-08-01,2025-07-25
692,5266,46,Current,Inactive,100544.1,2022-08-21,
693,2133,62,Current,Active,211493.51,2024-10-06,2026-02-09
694,14,93,Savings,Closed,311618.24,2026-01-12,
695,630,49,Salary,Active,396347.67,2023-05-10,2025-10-20
696,1466,18,Salary,Active,169227.46,2021-10-05,2024-12-28
697,7086,3,Savings,Active,240082.5,2024-08-17,2025-05-19
698,7371,70,Savings,Active,359243.13,2023-04-23,2025-02-27
699,2773,8,Salary,Closed,291051.52,2022-12-08,2026-02-01
700,6216,94,Savings,Closed,251657.72,2026-02-24,
701,10790,54,Salary,Active,193226.3,2024-10-25,2025-07-25
702,8069,91,Salary,Inactive,151178.67,2022-12-03,2025-06-06
703,11715,92,Salary,Closed,453094.16,2023-06-11,
704,4838,100,Savings,Active,393157.78,2024-08-26,2025-09-06
705,10221,96,Salary,Closed,421640.29,2026-02-19,2025-02-15
706,3731,2,Savings,Closed,176395.41,2022-05-03,2025-07-09
707,6112,8,Current,Inactive,646.87,2023-04-23,2025-11-02
708,9430,83,Savings,Inactive,326445.21,2022-09-26,
709,1538,30,Current,Active,441141.57,2023-02-19,2025-08-26
710,3310,10,Current,Inactive,358333.78,2025-06-01,
711,12225,86,Salary,Inactive,52683.85,2024-07-13,2025-08-24
712,7822,15,Salary,Closed,168228.41,2026-03-01,2026-01-23
713,8557,24,Savings,Active,118374.77,2023-01-25,2025-08-11
714,9738,7,Savings,Closed,2794.45,2023-11-20,2026-02-13
715,7660,100,Current,Inactive,342828.46,2021-01-04,2025-12-16
716,13944,23,Salary,Closed,363470.38,2025-04-13,2025-05-06
717,11447,63,Savings,Inactive,273909.72,2021-11-23,2025-02-09
718,13791,11,Savings,Closed,231011.11,2020-11-29,2025-01-29
719,5895,35,Current,Closed,86917.69,2022-10-29,2026-03-15
720,8908,10,Salary,Inactive,202130.12,2024-08-01,2025-12-27
721,8009,39,Current,Inactive,382573.73,2022-04-22,
722,2369,51,Salary,Active,129081.43,2022-08-07,2026-03-13
723,14466,12,Savings,Active,182052.05,2020-11-23,2025-10-14
724,2834,73,Current,Active,480937.26,2024-06-14,2026-01-09
725,1475,26,Savings,Closed,156547.19,2022-04-11,2025-08-27
726,4663,42,Savings,Closed,270743.71,2021-10-20,2026-01-19
727,9476,13,Salary,Closed,280927.74,2024-05-13,2025-05-20
728,13924,10,Salary,Inactive,295506.98,2024-07-05,2025-11-20
729,12583,48,Savings,Closed,257358.36,2024-01-15,2025-01-16
730,3900,15,Savings,Active,239373.06,2025-08-26,
731,3936,58,Savings,Inactive,23293.14,2024-03-25,2024-12-30
732,13372,24,Savings,Closed,24683.76,2025-11-21,2024-12-26
733,6235,38,Savings,Active,299202.88,2021-12-10,2024-12-28
734,14158,34,Savings,Closed,154790.27,2026-04-01,
735,5416,38,Savings,Inactive,118435.89,2026-03-03,2025-04-14
736,6437,75,Salary,Active,328925.64,2021-03-28,
737,10603,100,Current,Closed,150940.2,2022-12-17,2025-01-23
738,5999,53,Savings,Inactive,93430.24,2021-02-13,2025-05-19
739,1816,46,Salary,Inactive,182228.53,2021-08-12,2026-04-24
740,7129,72,Current,Closed,311075.68,2024-03-13,2026-02-07
741,7017,16,Salary,Inactive,112216.01,2023-10-19,2026-01-17
742,8211,23,Current,Inactive,15612.43,2025-04-23,2025-08-23
743,13325,17,Current,Active,396296.98,2022-11-18,2025-06-18
744,9210,83,Current,Closed,334892.87,2025-06-05,2026-04-14
745,12572,9,Salary,Inactive,203295.23,2024-05-23,2025-05-29
746,1340,97,Savings,Closed,300205.89,2020-11-14,
747,1147,76,Savings,Inactive,273395.99,2024-12-25,2025-07-16
748,9226,34,Current,Active,395252.45,2022-12-01,2025-10-20
749,10029,63,Savings,Closed,121001.73,2024-12-28,2026-01-10
750,8488,46,Salary,Active,251505.01,2021-03-16,2025-04-20
751,7670,98,Salary,Inactive,384891.63,2023-02-12,2025-04-26
752,7932,9,Salary,Active,24204.77,2023-03-17,
753,13123,95,Savings,Inactive,202422.31,2024-06-03,
754,1861,81,Current,Active,260155.33,2020-11-04,
755,235,7,Savings,Closed,159057.08,2021-05-28,
756,4595,27,Savings,Inactive,465763.07,2026-04-09,
757,10499,44,Current,Active,190199.63,2025-05-29,2025-03-01
758,10293,4,Current,Closed,359220.75,2023-07-15,2025-09-05
759,8869,96,Savings,Closed,132026.88,2024-08-30,2025-05-23
760,8507,68,Current,Active,431559.73,2021-10-02,2026-02-13
761,6915,64,Salary,Inactive,448898.99,2023-02-06,2025-11-13
762,10550,29,Savings,Closed,466866.32,2021-07-31,
763,7209,77,Savings,Closed,306116.5,2021-02-14,2025-08-21
764,4951,60,Current,Active,73767.08,2025-07-15,
765,5345,5,Salary,Active,333702.74,2024-09-12,2025-10-29
766,7397,15,Savings,Closed,404739.07,2022-01-14,2025-01-01
767,6794,81,Salary,Active,77033.09,2024-11-16,2026-01-08
768,14656,38,Current,Closed,164344.55,2020-11-30,2024-12-17
769,4388,25,Salary,Inactive,13500.82,2025-07-04,
770,6959,78,Current,Active,352819.14,2021-03-25,2025-09-05
771,7232,49,Savings,Inactive,324635.99,2021-03-06,2025-10-21
772,10003,51,Current,Active,129793.57,2021-06-23,2025-03-19
773,1968,36,Salary,Active,404863.68,2023-05-08,2025-06-03
774,11786,99,Savings,Inactive,371329.13,2023-09-19,2025-12-11
775,5977,5,Savings,Inactive,350986.87,2022-07-07,2025-01-24
776,14422,34,Current,Closed,463573.44,2021-02-06,2026-02-07
777,2070,70,Savings,Active,207059.19,2022-06-03,2026-01-20
778,13187,67,Salary,Closed,372550.28,2026-01-13,
779,1955,15,Current,Inactive,333222.66,2025-03-14,2025-03-24
780,14957,97,Current,Closed,414461.18,2024-05-06,
781,12673,64,Salary,Closed,12963.76,2024-02-01,2025-10-25
782,10654,88,Current,Inactive,189448.81,2023-10-10,
783,10371,35,Savings,Inactive,303830.81,2022-01-26,2025-04-16
784,8513,31,Savings,Active,204502.43,2022-08-22,2026-02-08
785,2009,49,Salary,Inactive,131448.79,2021-09-15,2025-07-19
786,12089,85,Salary,Inactive,354060.91,2025-10-29,2026-04-08
787,10017,82,Salary,Inactive,47204.62,2022-02-24,2024-12-22
788,4551,3,Savings,Active,197363.09,2023-03-21,
789,5328,77,Savings,Active,30263.04,2025-03-08,
790,2495,60,Salary,Closed,109295.12,2021-01-25,2025-06-11
791,10325,78,Current,Inactive,18168.67,2025-02-25,
